pid,task,quality,file
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Diadochokinesis-buttercup,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-Breath-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Audio-Check_rec-Audio-Check-4.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Audio-Check_rec-Audio-Check-1.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Audio-Check_rec-Audio-Check-3.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Audio-Check_rec-Audio-Check-2.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Diadochokinesis_rec-Diadochokinesis-KA.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Glides-High-to-Low,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Glides_rec-Glides-High-to-Low.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Picture-description,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Picture-description_rec-Picture-description.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Maximum-phonation-time-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Maximum-phonation-time-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Word-color-Stroop,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Word-color-Stroop_rec-Word-color-Stroop.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Maximum-phonation-time-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Diadochokinesis-PA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Diadochokinesis_rec-Diadochokinesis-PA.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Loudness,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Loudness_rec-Loudness.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Free-speech-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Free-speech_rec-Free-speech-2.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Free-speech-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Free-speech_rec-Free-speech-3.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Free-speech-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Free-speech_rec-Free-speech-1.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-FiveBreaths-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-FiveBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Rainbow-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Rainbow-Passage_rec-Rainbow-Passage.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-FiveBreaths-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-Cough-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
ea72fe62-b508-4dca-8cd1-51803cd1c3f2,Respiration-and-cough-FiveBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2/ses-967F53E1-AECF-4345-8253-B96CF635E0D7/audio/sub-ea72fe62-b508-4dca-8cd1-51803cd1c3f2_ses-967F53E1-AECF-4345-8253-B96CF635E0D7_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Diadochokinesis-PA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Diadochokinesis_rec-Diadochokinesis-PA.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-Breath-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Diadochokinesis-Pataka,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-Breath-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Maximum-phonation-time-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Maximum-phonation-time-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Maximum-phonation-time-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Breath-Sounds,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Breath-Sounds_rec-Breath-Sounds.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Free-speech-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Free-speech_rec-Free-speech-1.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Free-speech-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Free-speech_rec-Free-speech-3.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Rainbow-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Rainbow-Passage_rec-Rainbow-Passage.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-Cough-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Free-speech-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Free-speech_rec-Free-speech-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Glides-Low-to-High,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Glides_rec-Glides-Low-to-High.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Story-recall,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Story-recall_rec-Story-recall.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Diadochokinesis-TA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Diadochokinesis_rec-Diadochokinesis-TA.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-FiveBreaths-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Prolonged-vowel,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Prolonged-vowel_rec-Prolonged-vowel.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Picture-description,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Picture-description_rec-Picture-description.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Loudness,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Loudness_rec-Loudness.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-FiveBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-FiveBreaths-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Respiration-and-cough-FiveBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Glides-High-to-Low,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Glides_rec-Glides-High-to-Low.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Audio-Check_rec-Audio-Check-2.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Audio-Check_rec-Audio-Check-3.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Audio-Check_rec-Audio-Check-1.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Diadochokinesis_rec-Diadochokinesis-KA.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Audio-Check_rec-Audio-Check-4.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Diadochokinesis-buttercup,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
2c95136b-0efb-4d67-8fdf-113a8af5ac12,Voluntary-Cough,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12/ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295/audio/sub-2c95136b-0efb-4d67-8fdf-113a8af5ac12_ses-3596D51F-73B0-47AE-BFAB-08FE8A2B9295_Voluntary-Cough_rec-Voluntary-Cough.wav
